Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
e506da44-3589-92d8-d0cc-6afda5b526b9,1942-09-14,2024-04-03,999-57-6944,S99988582,X08463563X,Mrs.,Aurelia213,Clementina782,Hartmann983,,Veum823,M,white,nonhispanic,F,Danbury  Connecticut  US,769 Hane Mall,Mansfield,Connecticut,Tolland County,,0,41.74541283896205,-72.2531073900451,484058.72,1286559.02,148806
a1f9b6d2-0199-8f2a-cbba-5262e0ab446d,1949-06-20,,999-49-5934,S99967703,X94860857X,Mrs.,Kathline630,Francina926,West559,,Nicolas769,M,white,nonhispanic,F,East Haven  Connecticut  US,402 Mosciski Lodge,Meriden,Connecticut,New Haven County,9009.0,6451,41.56499354180708,-72.79799359171236,1320816.81,1344240.27,77598
7de7674f-1ba0-c231-6737-21794f193f20,1925-03-16,2002-09-27,999-68-8904,S99959585,X52140290X,Mr.,Von197,Bryan958,D'Amore443,,,M,white,nonhispanic,M,Waterbury  Connecticut  US,590 Nienow Fork,New Britain,Connecticut,Hartford County,9003.0,6053,41.727899542631256,-72.7542334036369,393632.95,163098.76,62764
3316b1fd-ee41-7777-e086-bd7d206b4eb0,1959-06-12,2013-09-27,999-23-2933,S99935917,X02946281X,Mr.,Clark193,Deandre599,Welch179,,,D,white,nonhispanic,M,Harwinton  Connecticut  US,912 Jakubowski Viaduct Unit 95,Bridgeport,Connecticut,Fairfield County,9001.0,6605,41.16619265811413,-73.20196784353128,59436.23,1058279.54,17441
7dfc58d8-612f-88fc-a25b-b7923f5befd8,1959-06-12,,999-32-1952,S99910501,X40405058X,Mr.,Blaine377,Hiram237,Fisher429,,,M,white,nonhispanic,M,Watertown  Connecticut  US,927 Mertz Fort Apt 20,Bridgeport,Connecticut,Fairfield County,9001.0,6605,41.158481519495616,-73.1483756365067,100594.42,1272756.38,17441
7f33de0d-3ac3-14a9-ef97-c78108f2272f,1949-08-12,,999-45-7946,S99964541,X93940473X,Mrs.,Sharan181,,Hartmann983,,Lemke654,W,white,nonhispanic,F,New Hartford Center  Connecticut  US,125 Johnston Boulevard Apt 58,Oxford,Connecticut,New Haven County,,0,41.47160116411869,-73.19522472382114,114101.8,1707434.33,190542
a3e31331-6fd5-6d19-b0a4-d648fbac1894,1953-04-15,,999-16-5585,S99978081,X01226554X,Mrs.,Maryanne663,Josie226,Prohaska837,,Moen819,M,white,nonhispanic,F,Wilton  Connecticut  US,163 O'Keefe Trailer Unit 76,Torrington,Connecticut,Litchfield County,9005.0,6790,41.83447835294556,-73.08367940594745,533952.93,1573864.64,145424
90605940-0029-1d61-eed5-f178e1b99461,1961-05-06,2025-03-31,999-70-3270,S99950280,X08919766X,Ms.,Lura184,Regena252,Maggio310,,,S,white,nonhispanic,F,Sharon  Connecticut  US,450 Tremblay Ferry Apt 37,Greenwich,Connecticut,Fairfield County,9001.0,6830,41.069817585158525,-73.66761160075175,483980.74,1285351.75,980115
f3bc1b1a-9ee9-5561-f20e-c3f1f1893713,1952-01-26,,999-32-8829,S99974625,X05613025X,Mr.,Freeman822,Oswaldo857,Willms744,,,S,white,nonhispanic,M,Farmington  Connecticut  US,674 Casper Plaza Apt 86,Beacon Falls,Connecticut,New Haven County,,0,41.458229002728146,-73.03470628266726,139706.64,889461.46,131092
a3fdfa04-32d6-f31d-fc61-694fa0c222eb,1966-12-15,,999-53-9545,S99920478,X70443229X,Mr.,Eddie505,Joel444,Konopelski743,,,M,black,nonhispanic,M,Greenwich  Connecticut  US,939 Greenfelder Wall,Greenwich,Connecticut,Fairfield County,9001.0,6830,41.029577676442784,-73.5911566622814,205649.79,98953.19,289352
ff6858dc-1fae-a3c9-2c61-0baffd2e7c07,1970-12-12,,999-82-1782,S99983968,X23170451X,Mr.,Wm806,Demetrius568,Cummings51,,,D,white,nonhispanic,M,Watertown  Connecticut  US,410 Heidenreich Course,East Haven,Connecticut,New Haven County,9009.0,6513,41.368372219931295,-72.8071607969881,497279.06,774797.85,69906
1491eba8-6778-81ff-8b40-2a4285ef3b61,1945-07-22,,999-32-4197,S99996933,X05469918X,Mr.,Jonathon205,,Marks830,,,M,black,hispanic,M,Torrington  Connecticut  US,245 Fadel Skyway Suite 33,North Branford,Connecticut,New Haven County,,0,41.33822120632777,-72.82628462032471,37551.38,1638003.84,4981
1de4e9b8-22a7-be84-f266-c7328a147784,1933-04-17,2024-01-07,999-80-6392,S99944123,X64258612X,Mr.,Brian582,,Feeney44,,,M,hawaiian,nonhispanic,M,Bethlehem Village  Connecticut  US,633 Kreiger Rapid Suite 63,Hartford,Connecticut,Hartford County,9003.0,6117,41.70841536509755,-72.65345135896943,293256.47,2233577.37,180291
628154c0-44a2-13f0-a554-16f8a3ae4ce7,1971-02-23,,999-24-6409,S99933777,X45302512X,Mr.,Gerardo48,Alejandro916,Regalado83,,,M,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,145 Keeling Skyway,Redding,Connecticut,Fairfield County,,0,41.31799255683104,-73.37060754355153,13621.32,259066.11,20144
f0901a1d-8817-848d-5074-15e2bf431156,1950-06-03,,999-64-1870,S99940354,X15539625X,Mr.,Omar359,Rigoberto443,Dooley940,,,D,white,nonhispanic,M,New Britain  Connecticut  US,941 Kiehn Drive,Essex,Connecticut,Middlesex County,9007.0,6426,41.30968074075455,-72.37518916860587,92079.35,287363.91,373476
0257146c-9964-d1c4-6f37-30b1250a0d26,1950-02-17,,999-18-7129,S99994637,X13947693X,Ms.,Julia241,,Mayert710,,,S,white,nonhispanic,F,Nice  Provence-Alpes-Cote d'Azur  FR,304 Heller Rapid Apt 46,Hamden,Connecticut,New Haven County,,0,41.40031473718367,-72.92832143688945,15347.58,781210.16,11989
cad276af-80a5-0a92-9970-8113166f4660,1933-04-17,,999-48-5139,S99924761,X40645489X,Mr.,Josue598,Carter549,Kshlerin58,,,S,hawaiian,nonhispanic,M,Wallingford  Connecticut  US,665 Jacobs Trace Unit 97,Hartford,Connecticut,Hartford County,9003.0,6120,41.74694712181993,-72.6804916605874,186722.64,2734806.61,180291
4c90202c-b6ea-8d21-ef24-c8af9871c2eb,1940-07-25,,999-51-2726,S99927754,X01016973X,Mr.,Stewart672,Tory770,Leannon79,,,S,white,nonhispanic,M,Plainfield  Connecticut  US,386 Dickens Trace Suite 66,Meriden,Connecticut,New Haven County,9009.0,6450,41.5073059292757,-72.85932894693394,16095.06,543478.0,9168
0e2eed92-a880-4d53-4cbb-fa0974088561,1943-08-23,,999-59-3362,S99987279,X57811388X,Mr.,Mack300,Sol312,Kirlin939,,,S,black,nonhispanic,M,Farmington  Connecticut  US,463 Kuhn Approach,Bridgeport,Connecticut,Fairfield County,9001.0,6606,41.146728963583854,-73.24470141238197,303955.19,390538.1,94178
cf52a121-f022-37d6-a323-913b9ed752c8,1925-11-22,,999-99-5519,S99959025,X82442130X,Mr.,Sandy901,Silas208,Hyatt152,,,M,white,nonhispanic,M,Greenwich  Connecticut  US,1079 Prosacco Branch,Fairfield,Connecticut,Fairfield County,,0,41.15674528113546,-73.27174118877168,291686.02,710437.4,49969
020a56e3-5d79-5c72-ca54-d2e4bd33df8c,1966-06-03,,999-18-4892,S99962351,X46483607X,Mrs.,Erlinda993,Carolyn322,Smitham825,,Jerde200,D,black,nonhispanic,F,Glastonbury  Connecticut  US,495 Erdman Dale Suite 61,Hartford,Connecticut,Hartford County,9003.0,6117,41.70757042371611,-72.6593244368858,676179.7,346159.84,44386
c51e26ef-6047-4050-8148-2d5a86bf3527,1951-10-02,,999-59-8930,S99981031,X55207032X,Mr.,Weldon459,Grady603,Kertzmann286,,,M,white,nonhispanic,M,Waterbury  Connecticut  US,1090 Purdy Green,New Canaan,Connecticut,Fairfield County,,0,41.16097982630821,-73.53264533107946,216198.62,189913.79,89853
cf2f6e33-6644-27a8-527f-737003ab7ab7,1936-11-24,,999-39-6594,S99981654,X58677416X,Mr.,Burton124,Dewayne363,Bartoletti50,,,S,black,hispanic,M,Hamden  Connecticut  US,232 Heathcote Drive,Westport,Connecticut,Fairfield County,9001.0,6880,41.09840724622116,-73.30449191091223,212110.34,2213450.61,538925
36c86f70-85b0-1d4b-55ae-a26098f0d30d,1967-06-29,,999-46-8466,S99978208,X35949704X,Mr.,Carmen818,Omer483,Mayer370,,,D,white,nonhispanic,M,New Haven  Connecticut  US,309 Crona Village,Manchester,Connecticut,Hartford County,9003.0,6040,41.804172702377926,-72.5435810208649,176159.9,107268.63,113107
a3dc1e3f-47b0-94d2-6f04-d3ab9358e397,1946-10-17,2003-03-03,999-80-2512,S99985632,X71167691X,Mr.,Chance908,,Buckridge80,,,M,white,nonhispanic,M,Avon  Connecticut  US,647 Barton Lodge Unit 49,Waterford,Connecticut,New London County,9011.0,6385,41.31401425153633,-72.20261970063575,25249.31,739426.61,8593
4c49d542-e52a-2c94-4678-c0e818a25e51,1924-04-24,,999-60-7126,S99917341,X97590183X,Mr.,Andrew29,,Spinka232,JD,,M,white,nonhispanic,M,Madison  Connecticut  US,480 Gleichner Village Unit 1,Simsbury,Connecticut,Hartford County,,0,41.856330317220454,-72.80975779889413,210493.55,399408.74,629067
49a191f7-449c-7da9-e21f-c5af5bdf8adf,1944-11-22,,999-85-4501,S99944815,X58484665X,Mr.,Terrence276,Clair921,Runolfsdottir785,,,D,white,nonhispanic,M,Waterford  Connecticut  US,796 Carter Way,Winchester,Connecticut,Litchfield County,,0,41.9524900054758,-73.12690140308464,263865.64,601308.18,50029
d98433e2-ea81-b3c6-fb79-6d68e8858dd3,1927-10-11,2001-01-02,999-74-7723,S99993804,X52260904X,Ms.,Cinderella355,Felicidad691,Satterfield305,,,S,white,nonhispanic,F,Lyon  Auvergne-Rhone-Alpes  FR,312 Renner Course Apt 71,New London,Connecticut,New London County,9011.0,6320,41.30687794531811,-72.08730490799012,1216771.14,1254938.58,62817
c60c3965-5858-9dcb-3e21-8fd0bf6b5335,1937-09-03,2025-08-29,999-43-1726,S99911695,X92839721X,Mr.,Moses679,,Jakubowski832,,,M,hawaiian,nonhispanic,M,Avon  Connecticut  US,475 Fisher Orchard,Cornwall,Connecticut,Litchfield County,,0,41.89911542596039,-73.30980509547177,426979.81,403615.97,83645
b80ddb43-8cc6-2739-4675-af0b46dcab86,1948-06-21,2023-06-11,999-47-2989,S99992817,X74842809X,Mr.,Rodger755,Cletus494,Hagenes547,,,M,white,nonhispanic,M,Ridgefield  Connecticut  US,988 Rau Course,East Haddam,Connecticut,Middlesex County,,0,41.43014603232819,-72.39514688101482,780925.77,1185977.67,72780
638287c4-e399-34a6-e05c-cd0251528d1d,1932-09-14,,999-42-9611,S99936924,X62900448X,Mr.,Johnny786,Jonathon205,Ryan260,,,W,white,nonhispanic,M,New Britain  Connecticut  US,679 Carter Alley,Danbury,Connecticut,Fairfield County,9001.0,6810,41.379520287254095,-73.44579471816459,74765.97,1267798.49,197614
5d26bb03-a093-d8e2-659b-ff5c7f7e1a59,1966-11-23,2019-12-26,999-59-2022,S99969801,X31911761X,Ms.,Danielle72,Sueann178,Daniel959,,,S,white,nonhispanic,F,Middletown  Connecticut  US,344 Fisher Common,West Haven,Connecticut,New Haven County,9009.0,6516,41.30963435898634,-72.99164840991254,1080774.2,976329.17,48679
66f81fbc-3aab-8921-738f-335ebf273e9c,1927-10-11,2021-02-23,999-97-9031,S99927510,X36695668X,Mrs.,Elinore878,Tajuana20,Jacobson885,,Sawayn19,D,white,nonhispanic,F,Toulouse  Occitanie  FR,567 Oberbrunner Junction Unit 17,New London,Connecticut,New London County,9011.0,6375,41.36960990866629,-72.0582977966853,881585.36,1150311.72,62817
28ce6cc6-a582-4743-5ccd-7c6764015f15,1964-07-21,,999-36-9939,S99965545,X16422435X,Mrs.,Elsie248,Lovie151,Dach178,,Mueller846,M,black,nonhispanic,F,New Britain  Connecticut  US,522 Cruickshank Road Unit 82,Norwalk,Connecticut,Fairfield County,9001.0,6854,41.163389230521055,-73.42705648900548,953956.01,172287.99,71442
f2d7cc09-d3ff-48a2-f3b5-9376956d8df7,1944-08-06,2017-02-19,999-79-2639,S99954768,X39207471X,Mrs.,Sharika71,Elaine830,Bahringer146,,Ortiz186,M,black,hispanic,F,Middlefield  Connecticut  US,937 Casper Bay,Suffield,Connecticut,Hartford County,9003.0,6078,41.95616803559817,-72.67608551614921,260003.39,1339167.17,137906
24379d93-202b-0dcf-6e2b-58018db7b90a,1960-08-20,,999-92-3214,S99954555,X48562765X,Ms.,Tatiana738,Mozella148,Konopelski743,,,S,white,nonhispanic,F,West Haven  Connecticut  US,731 Fay Well Apt 19,Middletown,Connecticut,Middlesex County,9007.0,6457,41.551183003617055,-72.70267811970905,711226.04,303608.48,66376
a8402c5f-1d77-a0fc-b2e2-2f4bfbe04ba9,1927-10-11,,999-70-6210,S99982729,X75863555X,Mrs.,Marjorie611,Vi771,Leannon79,,Lowe577,M,white,nonhispanic,F,Nice  Provence-Alpes-Cote d'Azur  FR,606 Muller Meadow Unit 30,New London,Connecticut,New London County,9011.0,6375,41.34056524875897,-72.13112124060753,968425.61,517874.34,62817
1f58a428-477a-27c1-6f0d-956ab27c6ab9,1960-02-09,,999-13-4924,S99964293,X94711663X,Mr.,Elvin140,Jean712,Labadie908,,,S,white,nonhispanic,M,Fairfield  Connecticut  US,776 Dietrich Camp Unit 64,Bridgeport,Connecticut,Fairfield County,9001.0,6610,41.239725976677995,-73.19983979882133,558918.89,467071.92,68202
42203e5f-b3e4-1aa9-8687-454d3967e0da,1955-04-08,2025-02-23,999-53-9608,S99931766,X49804116X,Mr.,Laverne101,Jame231,Rempel203,,,M,white,nonhispanic,M,Wallingford  Connecticut  US,351 Mayert Light Apt 95,Lake Pocotopaug,Connecticut,Middlesex County,,0,41.6351053941287,-72.50974556005148,134525.53,334253.06,49512
294e0462-3788-821c-cd7b-e12f5c1f786d,1947-03-19,,999-11-9478,S99964858,X60318549X,Mr.,Agustin437,Hank686,Haley279,,,D,white,nonhispanic,M,Wethersfield  Connecticut  US,584 Waelchi Junction,Middletown,Connecticut,Middlesex County,9007.0,6457,41.575995077804805,-72.64621592101443,128983.42,268275.29,162000
0a4a1995-ec13-ecca-0194-1ee4a1bb61e3,1945-11-15,2022-05-06,999-85-4250,S99969642,X04790962X,Mrs.,Ruby458,,Gleason633,,Schneider199,M,asian,nonhispanic,F,Brookfield  Connecticut  US,1034 Boehm Tunnel,Bridgeport,Connecticut,Fairfield County,9001.0,6607,41.213616371561955,-73.24121513728412,1165765.0,303190.25,47071
adfef02b-be6d-f39f-4508-9ab6d69aa15c,1966-12-01,,999-45-1415,S99921144,X74593618X,Mr.,Morgan564,Carl856,Dickens475,,,M,black,nonhispanic,M,Middlefield  Connecticut  US,384 Lemke Viaduct,Wolcott,Connecticut,New Haven County,,0,41.63938118070852,-72.99148262650405,227536.57,58828.02,86176
fc641ea3-0cf7-1fa4-4cb2-e2e529b31828,1950-09-29,,999-18-9529,S99992590,X34542292X,Mrs.,Estela596,Esperanza675,Salazar800,,Aguirre875,M,white,hispanic,F,Caracas  Capital District  VE,331 Lemke Fork,West Hartford,Connecticut,Hartford County,9003.0,6105,41.7322658344172,-72.71447343169116,443023.07,1154945.4,134931
f2ccff33-31a5-8b24-a101-3e527232dfb4,1955-04-13,,999-37-8895,S99982205,X07989604X,Ms.,Dina200,,Johns824,,,S,white,nonhispanic,F,Bridgeport  Connecticut  US,121 Carter Promenade Apt 96,Mansfield,Connecticut,Tolland County,,0,41.81101070329262,-72.19855349877682,28681.79,1219136.83,8067
6006e9ed-188d-1b24-9e02-28d909e08067,1945-11-15,,999-12-8066,S99942923,X51187939X,Mrs.,Andra606,Donnette259,Runolfsdottir785,,Hammes673,M,asian,nonhispanic,F,Enfield  Connecticut  US,592 Herzog Forge,Bridgeport,Connecticut,Fairfield County,9001.0,6611,41.250597832467605,-73.22214130439843,1540465.53,1002793.97,47071
e3f59acc-45f0-b153-c939-a7649c7de6c1,1940-12-02,,999-39-7929,S99959999,X92390099X,Mr.,Lucas404,Jeffry142,Schulist381,,,D,white,nonhispanic,M,Plymouth  Connecticut  US,781 Wilderman Harbor Unit 32,Sprague,Connecticut,New London County,,0,41.594985260049626,-72.06880267462176,15635.42,450686.42,17022
08bd0418-52a9-c1b8-fc10-78ce8312e214,1970-10-15,,999-98-8131,S99956442,X95317769X,Mr.,Danilo179,,Buckridge80,,,D,white,nonhispanic,M,Stamford  Connecticut  US,891 Reichert Crossing Suite 86,Darien,Connecticut,Fairfield County,9001.0,6820,41.03693198645728,-73.52814552574922,73320.39,176055.91,168074
e1636016-a3fc-7d7a-6eaa-2cf0ccbaed1b,1936-09-13,,999-73-6433,S99966472,X38029290X,Mr.,Emery884,Warren653,Schultz619,,,M,white,nonhispanic,M,Coventry  Connecticut  US,595 Bailey Street,Oakville,Connecticut,Litchfield County,9005.0,6779,41.6124215391745,-73.09611890571318,556901.61,1882321.74,93724
f5ce1e4e-c524-45f3-c800-28abc1b93aca,1967-07-23,,999-81-1609,S99918231,X73006382X,Mr.,Gregory545,Dirk334,Schinner682,,,M,white,nonhispanic,M,Westport  Connecticut  US,1024 O'Keefe Approach,Granby,Connecticut,Hartford County,,0,41.96377246059572,-72.86673261029142,185732.98,307236.88,32575
7cf17e10-f84a-10c7-2809-3d590a56bd72,1960-09-16,,999-25-3595,S99971864,X66848739X,Mrs.,Rosemary734,Gay359,Kilback373,,Moen819,M,white,nonhispanic,F,Bridgeport  Connecticut  US,186 Luettgen Mall Suite 41,Stamford,Connecticut,Fairfield County,9001.0,6831,41.1115734808393,-73.6366492157003,912720.09,349751.21,89196
00b8faa9-dae2-fa2d-a693-e57b034bf58a,1969-01-28,,999-27-8142,S99954797,X90686994X,Mr.,Giuseppe872,Rafael239,Gislason620,,,M,white,nonhispanic,M,West Hartford  Connecticut  US,827 Walsh Lane,Danbury,Connecticut,Fairfield County,9001.0,6811,41.4521513626281,-73.40704492050341,14586.56,896492.0,10094
92a3c298-725f-a3c5-51b3-3d180a233d8b,1950-09-06,,999-86-8828,S99971624,X46045594X,Mr.,Manuel446,Zane918,Gaylord332,,,M,white,nonhispanic,M,New Haven  Connecticut  US,373 Brakus Mission Suite 69,Stamford,Connecticut,Fairfield County,9001.0,6907,41.098069270215255,-73.55883189711395,111320.21,349222.31,940046
3aac1052-c791-c928-63a1-1aaa3af69058,1930-02-21,2009-02-19,999-94-4150,S99934927,X79759390X,Mr.,Óscar156,Arturo47,Abrego412,,,M,black,hispanic,M,Santiago  Santiago Province  CL,272 Greenfelder Street Suite 60,Stamford,Connecticut,Fairfield County,9001.0,6906,41.07259411099697,-73.47667592736708,241228.79,139576.19,65896
32bc176d-7d6d-f87b-3101-35e5d2eb22db,1952-04-29,2023-11-10,999-12-3868,S99919481,X31150967X,Mr.,Peter292,,Jenkins714,,,M,white,hispanic,M,Fairfield  Connecticut  US,794 Farrell Underpass Unit 38,Wolcott,Connecticut,New Haven County,,0,41.568048996681966,-73.01310255510552,125986.77,784723.86,186812
37344a78-3652-b029-c818-6fbd25f57b48,1956-10-21,,999-49-4834,S99926872,X24625231X,Mrs.,Vonda514,Tamra871,Hansen121,,Ziemann98,M,white,nonhispanic,F,Mansfield  Connecticut  US,129 Hodkiewicz Trafficway Apt 60,East Haddam,Connecticut,Middlesex County,,0,41.45212613329219,-72.4110023499573,258234.22,754360.14,26845
7bd42606-5f78-1677-d9e0-d5c9bbb69029,1937-02-24,,999-36-7545,S99984918,X35364664X,Mr.,Tyree261,,Goodwin327,,,S,white,nonhispanic,M,Hebron  Connecticut  US,1070 Hirthe Way Apt 44,West Haven,Connecticut,New Haven County,9009.0,6516,41.22994427821074,-73.0091388233445,244264.08,282636.92,197290
b140614f-6d05-ea9b-3180-dc296801f9d6,1942-10-09,,999-47-2681,S99941514,X70709114X,Mr.,Arnoldo445,Perry780,Murazik203,,,S,white,nonhispanic,M,Newington  Connecticut  US,398 Zieme Branch,Wallingford,Connecticut,New Haven County,,0,41.45975561190659,-72.78567098247812,546854.28,1038752.51,90313
fc128cfe-084c-2d8b-7dc7-4d5945552ea4,1926-06-27,1989-01-30,999-76-5071,S99918227,X43477802X,Mr.,Van763,Sheldon401,Rowe323,,,M,white,nonhispanic,M,East Lyme  Connecticut  US,370 Hilpert Underpass,Manchester,Connecticut,Hartford County,9003.0,6040,41.73361918137087,-72.51162349048536,96651.66,553148.18,133850
bea29d37-dc8e-97de-2ef2-c13a5fce0244,1958-03-29,,999-62-9159,S99928211,X42661660X,Mr.,Haywood675,Giovanni385,Dietrich576,,,M,asian,nonhispanic,M,Chongqing  Chongqing Municipality  CN,168 Jacobs Rest Unit 97,Manchester,Connecticut,Hartford County,9003.0,6042,41.730596022526505,-72.47708344123366,240454.31,128779.96,141731
21c1fd09-3f57-58b5-0e55-d12292204921,1944-04-02,,999-27-6966,S99952082,X23337889X,Mr.,Guadalupe206,Sandy901,Bosco882,,,M,white,nonhispanic,M,West Hartford  Connecticut  US,337 Stoltenberg Mall,New Haven,Connecticut,New Haven County,9009.0,6510,41.250479234937664,-72.92504365821142,132826.11,297518.96,27629
27f63d37-c907-4c56-4825-63428693bd36,1958-07-03,,999-44-1362,S99921361,X74732803X,Mr.,Denny560,Ira784,Hahn503,,,D,white,nonhispanic,M,Preston  Connecticut  US,523 Farrell Haven Apt 38,Southwood Acres,Connecticut,Hartford County,,0,41.97429812200649,-72.59906526665584,192149.12,117775.89,42260
e0668166-dca8-ee85-8ca1-b32b80cef2e5,1945-01-01,,999-67-9357,S99957062,X85788152X,Mrs.,Majorie11,Thomasine260,Effertz744,,Kilback373,M,white,nonhispanic,F,Madison  Connecticut  US,386 Doyle Center,Ansonia,Connecticut,New Haven County,9009.0,6401,41.33673933898618,-73.06230386428356,1146202.1,1436430.62,39131
ed124c59-fc9d-8c9a-945a-7fdcf427b688,1980-08-15,,999-85-9207,S99940212,X46221640X,Mr.,Ahmed109,,Konopelski743,,,M,white,nonhispanic,M,Norwalk  Connecticut  US,898 Stoltenberg Walk Apt 8,Cheshire,Connecticut,New Haven County,9009.0,6410,41.475593677799615,-72.87617235919446,135922.34,30487.73,176253
4e664ae9-0f7e-64a7-a614-c2eee82b7d61,1950-05-14,,999-59-8553,S99930387,X20001601X,Ms.,Chrissy459,,Glover433,,,S,white,nonhispanic,F,Waterbury  Connecticut  US,1048 Franecki Flat,Wallingford Center,Connecticut,New Haven County,,0,41.4152438723218,-72.82618934467968,216647.05,769546.94,178964
4bc09877-1333-4743-afff-41ebf443f6b6,1959-12-10,,999-88-7419,S99952548,X92297257X,Mr.,Jarrod316,Jamey282,Howe413,,,M,white,nonhispanic,M,Middlebury  Connecticut  US,190 Upton Common,Trumbull,Connecticut,Fairfield County,9001.0,6611,41.31200229912174,-73.1803281870591,410243.73,216190.59,81868
f96b2ed9-dddd-d5ee-f342-ed4734600cd0,1933-06-12,,999-52-7287,S99947761,X53634836X,Mr.,Gil594,,Wiegand701,,,M,white,nonhispanic,M,Manchester  Connecticut  US,984 Kautzer Haven,Ledyard,Connecticut,New London County,,0,41.38400359378676,-72.01103043137408,216337.29,936424.26,170142
28793fbe-ecef-a924-010f-9ad63bd41ce8,1955-07-21,,999-23-5704,S99942182,X98064487X,Mr.,Antwan357,German382,Lakin515,,,S,white,nonhispanic,M,Rocky Hill  Connecticut  US,126 Ankunding Esplanade Suite 84,Waterbury,Connecticut,New Haven County,9009.0,6708,41.57478310579198,-73.04054904471737,272111.36,149106.57,67258
931d9653-8dbc-bf8f-959e-ec9463fbdebb,1969-08-06,,999-11-8203,S99934838,X55247236X,Mr.,Alexander630,,Kozey370,,,M,white,nonhispanic,M,Norwalk  Connecticut  US,204 Walsh Village,Wolcott,Connecticut,New Haven County,,0,41.61811176552919,-72.93921628401912,200487.0,94672.89,65713
c0fc0708-e473-6889-c67b-e450ff128866,1959-03-16,,999-69-4258,S99949704,X29296125X,Mr.,Alfonso758,,Lara964,,,D,black,hispanic,M,La Paz  Baja California  MX,192 Lockman Lock Apt 99,Branford Center,Connecticut,New Haven County,,0,41.27674782611693,-72.85323344727719,163264.08,199140.83,677809
371662ea-9a77-8468-4400-80f163d4745c,1946-10-04,,999-58-8019,S99965034,X28596688X,Mr.,Otto672,Milo271,Padberg411,,,M,white,nonhispanic,M,New Britain  Connecticut  US,966 Witting Extension,Hamden,Connecticut,New Haven County,,0,41.42996687425471,-72.9240666696183,255835.47,188842.01,62316
755df96d-5e15-0084-303b-e6fbd2c4c04d,1953-05-22,,999-99-5501,S99972322,X44422617X,Mrs.,Zoila41,,Berge125,,Connelly992,M,asian,nonhispanic,F,Rocky Hill  Connecticut  US,686 Lebsack Drive,East Hampton,Connecticut,Middlesex County,9007.0,6424,41.60205691598578,-72.49087115344328,340924.0,945848.95,157227
644f4dcb-9b7f-e99e-cf8a-28c4288efd26,1920-12-20,,999-55-8955,S99972753,X52366017X,Mr.,Josh874,Moises22,Runolfsdottir785,,,S,asian,nonhispanic,M,New Britain  Connecticut  US,476 Kautzer Road,New London,Connecticut,New London County,9011.0,6375,41.42555784567958,-72.1488804456362,436801.82,1262022.22,39358
8a6efb47-a815-3c3f-f295-3db2a7950308,1923-08-17,2008-09-27,999-25-2484,S99950729,X54344954X,Mr.,Jerrod232,Newton741,Hirthe744,,,M,white,hispanic,M,Norwalk  Connecticut  US,726 Ritchie Green,Hartford,Connecticut,Hartford County,9003.0,6110,41.791214522038295,-72.71106540149187,27955.62,770748.2,23112
220854d7-c133-730b-5b87-830aacac4b61,1945-01-30,,999-81-7478,S99958545,X02442383X,Mr.,Reid278,Silas208,Spinka232,,,M,white,nonhispanic,M,Salisbury  Connecticut  US,1098 Quigley Union,Wallingford,Connecticut,New Haven County,,0,41.473177877023176,-72.81801755583352,213845.9,810930.89,43701
eb1d6a32-70aa-c616-d603-04c1ab76e29a,1927-06-11,,999-69-5451,S99913594,X57711031X,Mrs.,Arnette709,Margarett339,Funk324,,Olson653,M,white,nonhispanic,F,Rocky Hill  Connecticut  US,112 Jacobson Mission,Bloomfield,Connecticut,Hartford County,,0,41.81730976185868,-72.7004607071124,1433901.64,2319068.01,81255
60c1c8dd-01fe-5dc9-dd73-fd2abca660cd,1918-09-03,,999-97-7381,S99918309,X20490570X,Mr.,Rod343,,Price929,,,W,black,nonhispanic,M,Manchester  Connecticut  US,743 Metz Trafficway,Waterbury,Connecticut,New Haven County,9009.0,6708,41.50748815537368,-73.0359781256179,1028856.74,2355502.0,42059
d1011512-4232-c367-244b-2089829358b0,1957-10-27,,999-68-4772,S99996607,X74673629X,Mr.,Ken316,George991,Welch179,,,S,white,nonhispanic,M,Madison  Connecticut  US,443 Legros Promenade Suite 11,Weston,Connecticut,Fairfield County,,0,41.2268328841569,-73.39717150007347,10934.33,223807.51,16417
1c84ba9c-6c45-60dd-6c8a-a3e7db307044,1945-04-10,,999-96-8195,S99934957,X53150718X,Mrs.,Tenesha164,Cordie578,Blick895,,Schiller186,M,white,nonhispanic,F,Waterbury  Connecticut  US,626 Dare Branch,Hartford,Connecticut,Hartford County,9003.0,6110,41.8410400839983,-72.68134263615272,527198.84,371984.3,39330
11ecefad-acd3-a667-8c93-7caa64d0fe36,1950-03-29,,999-82-9837,S99981552,X76373442X,Mr.,Emilio417,Winfred745,Pfeffer420,,,M,black,nonhispanic,M,Greenwich  Connecticut  US,471 Nikolaus Highlands,Danbury,Connecticut,Fairfield County,9001.0,6804,41.47230373585603,-73.42476243447032,263562.3,254390.1,86143
